##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@지역재래시장
나무전거리||126.9217956|35.1542424|지역재래시장||광주광역시 동구 경양로 320||소형시장(점포 100개 미만);||||||나무전거리||||90302
동부시장||||지역재래시장||광주광역시 북구 서방로19번길 20||법인시장;소형시장(점포 100개 미만);||||||동부시장||||90302
두암시장||126.9294373|35.1716051|지역재래시장||광주광역시 북구 서방로135번길 58||법인시장;소형시장(점포 100개 미만);||||||두암시장||||90302
말바우시장||126.9213886|35.1729362|지역재래시장||광주광역시 북구 서방로 81번길 27||공동시장;중대형시장(점포 500~999개);||||||말바우시장||||90302
무등시장||126.8945299|35.1361376|지역재래시장||광주광역시 남구 군분로 27||법인시장;소형시장(점포 100개 미만);||||||무등시장||||90302
봉선시장||126.9100271|35.129029|지역재래시장||광주광역시 남구 봉선1로47번길 1||공동시장;소형시장(점포 100개 미만);||||||봉선시장||||90302
산수시장||126.9300393|35.1526974|지역재래시장||광주광역시 동구 필문대로 192||공동시장;소형시장(점포 100개 미만);||||||산수시장||||90302
서방시장||126.9204426|35.165851|지역재래시장||광주광역시 북구 동문대로 14||법인시장;소형시장(점포 100개 미만);||||||서방시장||||90302
송정5일시장||126.7972215|35.1368117|지역재래시장||광주광역시 광산구 송정로 29번길 64||공설시장;중형시장(점포 100~499개);||||||송정5일시장||||90302
송정매일시장||126.7972084|35.1374768|지역재래시장||광주광역시 광산구 송정로 29번길 64||공동시장;소형시장(점포 100개 미만);||||||송정매일시장||||90302
양동닭전길시장||126.9034935|35.152014|지역재래시장||광주광역시 서구 천변좌로 262번길 4||공동시장;중형시장(점포 100~499개);||||||양동닭전길시장||||90302
양동복개상가||126.9000144|35.1545888|지역재래시장||광주광역시 서구 양동 천변좌로 243||법인시장;중형시장(점포 100~499개);||||||양동복개상가||||90302
양동산업용품시장||126.9000144|35.1545888|지역재래시장||광주광역시 서구 독립로 205||공동시장;중형시장(점포 100~499개);||||||양동산업용품시장||||90302
오리요리의거리||||지역재래시장||광주광역시 북구 경양로 127||소형시장(점포 100개 미만);||||||오리요리의거리||||90302
우산매일시장||126.8051071|35.1634225|지역재래시장||광주광역시 광산구 우산로 ||공동시장;소형시장(점포 100개 미만);||||||우산매일시장||||90302
운암시장||126.8816858|35.1733865|지역재래시장||광주광역시 북구 대자로 87||법인시장;소형시장(점포 100개 미만);||||||운암시장||||90302
전자의거리||126.9134466|35.1530934|지역재래시장||광주광역시 동구 독립로 264번길26의1 ||중형시장(점포 100~499개);||||||전자의거리||||90302
조대/장미의/거리||||지역재래시장||광주광역시 동구 필문대로287번길 12||중형시장(점포 100~499개);||||||조대 장미의 거리||||90302
지산유원지||126.9453525|35.1489184|지역재래시장||광주광역시 동구 지호로 164번길 23||소형시장(점포 100개 미만);||||||지산유원지||||90302
충금지하상가||126.9150961|35.1488653|지역재래시장||광주광역시 동구 중앙로 187||중형시장(점포 100~499개);||||||충금지하상가|충금지하상가|||90302
충장로상점가||||지역재래시장||광주광역시 동구 충장로 13-1||대형시장(점포 1,000개 이상);||||||충장로상점가||||90302
패션의거리||||지역재래시장||광주광역시 북구 설죽로 227||소형시장(점포 100개 미만);||||||패션의거리||||90302
하남시장||||지역재래시장||광주광역시 광산구 신기로 37||개인시장;소형시장(점포 100개 미만);||||||하남시장||||90302
화정동서부시장||126.8793151|35.153025|지역재래시장||광주광역시 서구 화운로156번길 24-1||공설시장;소형시장(점포 100개 미만);||||||화정동서부시장||||90302
훼미리스토아||||지역재래시장||광주광역시 광산구 우산로96번길 66||개인시장;소형시장(점포 100개 미만);||||||훼미리스토아||||90302
관문시장||128.5590764|35.8353661|지역재래시장||대구광역시 남구 대명서7길 24-3||공동시장;중형시장(점포 100~499개);||||||관문시장||||90302
관음시장||128.5472256|35.9449107|지역재래시장||대구광역시 북구 관음중앙로 28길 1||공동시장;소형시장(점포 100개 미만);||||||관음시장||||90302
광덕시장||128.582436|35.8371957|지역재래시장||대구광역시 남구 자유6길 50||공동시장;소형시장(점포 100개 미만);||||||광덕시장||||90302
구암시장||128.5541561|35.9266003|지역재래시장||대구광역시 북구태암남로11길 18||공동시장;소형시장(점포 100개 미만);||||||구암시장||||90302
남문시장||128.5919889|35.8610709|지역재래시장||대구광역시 중구 명륜로 70||공동시장;중형시장(점포 100~499개);||||||남문시장||||90302
남부시장||128.5774249|35.8412884|지역재래시장||대구광역시 남구 현충로 19길 43||공동시장;소형시장(점포 100개 미만);||||||남부시장||||90302
남산동/자동차/골목/상점가||||지역재래시장|||대구광역시 중구 남산동 600-39|소형시장(점포 100개 미만);||||||남산동 자동차 골목 상점가||||90302
논공중앙시장||128.4454754|35.7283727|지역재래시장||대구광역시 달성군 논공읍 용호로 1길 12||공동시장;소형시장(점포 100개 미만);||||||논공중앙시장||||90302
달서송림시장||128.5470903|35.8366903|지역재래시장||대구광역시 달서구 구마로 176||공동시장;소형시장(점포 100개 미만);||||||달서송림시장||||90302
대곡시장||128.5354904|35.8075918|지역재래시장||대구광역시 달서구 도원로 24||공동시장;소형시장(점포 100개 미만);||||||대곡시장||||90302
대구예전우시장||128.5620062|35.8585759|지역재래시장||대구광역시 달서구 야외음악당로47길 105||공동시장;중형시장(점포 100~499개);||||||대구예전우시장||||90302
대명시장||128.5771776|35.8583489|지역재래시장||대구광역시 남구 명덕로 60||공동시장;소형시장(점포 100개 미만);||||||대명시장||||90302
대명신시장||128.5968828|35.8298567|지역재래시장||대구광역시 남구 봉덕로 ||공동시장;중형시장(점포 100~499개);||||||대명신시장||||90302
대명중앙시장||128.5677171|35.8368263|지역재래시장||대구광역시 남구 대명로20길 56||공동시장;소형시장(점포 100개 미만);||||||대명중앙시장||||90302
대성시장||128.6009707|35.8761622|지역재래시장||대구광역시 북구 공평로 135||공동시장;소형시장(점포 100개 미만);||||||대성시장||||90302
대신지하상가||128.5794771|35.8703398|지역재래시장||대구광역시 중구 국채보상로 470||중형시장(점포 100~499개);||||||대신지하상가|대신지하상가|||90302
대평리시장||128.5589495|35.878009|지역재래시장||대구광역시 서구 문화로49길 25||공동시장;소형시장(점포 100개 미만);||||||대평리시장||||90302
대현프리몰||128.5958821|35.870849|지역재래시장||대구광역시 중구 국채보상로 580||중형시장(점포 100~499개);||||||대현프리몰||||90302
도원시장||128.5367641|35.8076078|지역재래시장||대구광역시 달서구 도원동길 8||공동시장;소형시장(점포 100개 미만);||||||도원시장||||90302
동대구시장||128.6089517|35.8811819|지역재래시장||대구광역시 북구 대현로20길 30||공동시장;소형시장(점포 100개 미만);||||||동대구시장||||90302
동대구신시장||128.6103725|35.8815956|지역재래시장||대구광역시 북구 대현로20길 30||공동시장;중형시장(점포 100~499개);||||||동대구신시장||||90302
동대구역전시장||128.6205261|35.8740555|지역재래시장||대구광역시 동구 동부로 16길 18||공동시장;소형시장(점포 100개 미만);||||||동대구역전시장||||90302
동부시장||128.6124786|35.8687493|지역재래시장||대구광역시 중구 국채보상로 749||공동시장;소형시장(점포 100개 미만);||||||동부시장||||90302
동성시장||||지역재래시장||대구광역시 수성구 수성로 72길 ||공동시장;소형시장(점포 100개 미만);||||||동성시장||||90302
두류신시장||||지역재래시장||대구광역시 달서구 당산동길 9||공동시장;소형시장(점포 100개 미만);||||||두류신시장||||90302
두류젊음의광장||||지역재래시장||대구광역시 달서구 달구벌대로344길 1||중형시장(점포 100~499개);||||||두류젊음의광장||||90302
두류종합시장||128.5451614|35.8454987|지역재래시장||대구광역시 달서구 당산동길 9||공동시장;중형시장(점포 100~499개);||||||두류종합시장||||90302
메트로센터||128.5979695|35.8646637|지역재래시장||대구광역시 중구 달구벌대로 지하2100||중형시장(점포 100~499개);|||||반월당지하쇼핑|메트로센터||||90302
메트로프라자||128.602684|35.8653945|지역재래시장||대구광역시 중구 달구벌대로 2160||중형시장(점포 100~499개);||||||메트로프라자||||90302
명덕시장||128.5879741|35.84503|지역재래시장||대구광역시 남구 대명로 57길 10-46||공동시장;소형시장(점포 100개 미만);||||||명덕시장||||90302
명품프라자상가||128.5810414|35.8698311|지역재래시장||대구광역시 중구 큰장로 28길 27||공동시장;중형시장(점포 100~499개);||||||명품프라자상가||||90302
목련시장||128.704663|35.8699727|지역재래시장||대구광역시 동구 반야월로30길 61-1||공동시장;소형시장(점포 100개 미만);||||||목련시장||||90302
반야월종합시장||128.7024201|35.8724248|지역재래시장||대구광역시 동구 반야월로30길 61-1||공동시장;소형시장(점포 100개 미만);||||||반야월종합시장||||90302
방천시장||128.60627|35.8617965|지역재래시장||대구광역시 중구 달구벌대로450길 ||공동시장;소형시장(점포 100개 미만);||||||방천시장||||90302
방촌시장||128.6353024|35.8866012|지역재래시장||대구광역시 동구 동촌로46길 2||법인시장;소형시장(점포 100개 미만);||||||방촌시장||||90302
보성은하상가||128.5352953|35.8225367|지역재래시장||대구광역시 달서구 월곡로 320||공동시장;소형시장(점포 100개 미만);||||||보성은하상가||||90302
보성황실시장||128.5812157|35.8604845|지역재래시장||대구광역시 중구 남산로13길 17||공동시장;소형시장(점포 100개 미만);||||||보성황실시장||||90302
복현전통신시장||128.6198586|35.8980296|지역재래시장||대구광역시 북구 경진로1길 68||공동시장;소형시장(점포 100개 미만);||||||복현전통신시장||||90302
복현종합시장||||지역재래시장||대구광역시 북구 경진로1길 78||법인시장;소형시장(점포 100개 미만);||||||복현종합시장||||90302
봉덕시장||128.6034772|35.845686|지역재래시장||대구광역시 남구 대봉로 17길 5-3||공동시장;소형시장(점포 100개 미만);||||||봉덕시장||||90302
불로전통시장||128.6418632|35.9102338|지역재래시장||대구광역시 동구 반야월로1길 7||공동시장;소형시장(점포 100개 미만);||||||불로전통시장||||90302
