##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@현대자동차서비스블루핸즈
현대차블루핸즈|향남점|||현대자동차서비스블루핸즈|031-3532002|경기도 화성시 향남읍 행정죽전로1길 4||||||||현대차블루핸즈 향남점||||160405
현대차블루핸즈|현대1급자동차공업사|||현대자동차서비스블루핸즈|031577-1422|경기도 남양주시 와부읍 덕소로 260||||||||현대차블루핸즈 현대1급자동차공업사||||160405
현대차블루핸즈|현대감곡상용서비스|||현대자동차서비스블루핸즈|043-8829191|충청북도 음성군 감곡면 중간말길16번길 59||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 현대감곡상용서비스|(외1필지)|||160405
현대차블루핸즈|현대강남자동차써비스|||현대자동차서비스블루핸즈|02-5751900|서울특별시 서초구 마방로 26||||||||현대차블루핸즈 현대강남자동차써비스|(양재동)|||160405
현대차블루핸즈|현대고창서비스|||현대자동차서비스블루핸즈|063561-1911|전라북도 고창군 고창읍 보릿골로 106||||||||현대차블루핸즈 현대고창서비스||||160405
현대차블루핸즈|현대공업사|||현대자동차서비스블루핸즈|041-8368204|충청남도 부여군 규암면 흥수로 860||||||||현대차블루핸즈 현대공업사||||160405
현대차블루핸즈|현대남대구써비스|||현대자동차서비스블루핸즈|053-5854488|대구광역시 달서구 성서공단로 337||||||||현대차블루핸즈 현대남대구써비스|(장동)|||160405
현대차블루핸즈|현대남청주서비스|||현대자동차서비스블루핸즈|043-2928204|충청북도 청주시 서원구 남이면 청남로 1817||||||||현대차블루핸즈 현대남청주서비스||||160405
현대차블루핸즈|현대대경시트|||현대자동차서비스블루핸즈|053-3550554|대구광역시 서구 달서천로 337-1||||||||현대차블루핸즈 현대대경시트||||160405
현대차블루핸즈|현대대명모터스|||현대자동차서비스블루핸즈|031-4075333|경기도 안산시 상록구 선진6길 18||||||||현대차블루핸즈 현대대명모터스|(사동)|||160405
현대차블루핸즈|현대덕이공업사|||현대자동차서비스블루핸즈|031-9178231|경기도 고양시 일산서구 탄중로 125-1||||||||현대차블루핸즈 현대덕이공업사||||160405
현대차블루핸즈|현대동구서비스|||현대자동차서비스블루핸즈|052-2014100|울산광역시 동구 방어진순환도로 603||||||||현대차블루핸즈 현대동구서비스||||160405
현대차블루핸즈|현대동대구서비스|||현대자동차서비스블루핸즈|053963-5000|대구광역시 동구 안심로55길 10||||||||현대차블루핸즈 현대동대구서비스|(동호동)|||160405
현대차블루핸즈|현대모터스|||현대자동차서비스블루핸즈|031-6769800|경기도 안성시 대덕면 만세로 37||||||||현대차블루핸즈 현대모터스||||160405
현대차블루핸즈|현대블루핸즈안락점|||현대자동차서비스블루핸즈|051-5238204|부산광역시 동래구 반송로 210||||||||현대차블루핸즈 현대블루핸즈안락점|외1필지 (안락동)|||160405
현대차블루핸즈|현대서부서비스|||현대자동차서비스블루핸즈|062-6753111|광주광역시 서구 풍서좌로 247||||||||현대차블루핸즈 현대서부서비스||||160405
현대차블루핸즈|현대서비스가산종합정비|||현대자동차서비스블루핸즈|054-9711500|경상북도 칠곡군 가산면 송신로 276||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 현대서비스가산종합정비||||160405
현대차블루핸즈|현대서비스하나종합정비|||현대자동차서비스블루핸즈|052-2891001|울산광역시 북구 죽전로 21||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 현대서비스하나종합정비|(효문동)|||160405
현대차블루핸즈|현대세종서비스|||현대자동차서비스블루핸즈|044-9987988|세종특별자치시 연서면 당산로 487||||||||현대차블루핸즈 현대세종서비스||||160405
현대차블루핸즈|현대수원시트|||현대자동차서비스블루핸즈|031-2162558|경기도 용인시 기흥구 중부대로 137||||||||현대차블루핸즈 현대수원시트|(영덕동)|||160405
현대차블루핸즈|현대야탑써비스|||현대자동차서비스블루핸즈|031-7015566|경기도 성남시 분당구 판교로 582||||||||현대차블루핸즈 현대야탑써비스||||160405
현대차블루핸즈|현대연산서비스|||현대자동차서비스블루핸즈|051758-4894|부산광역시 연제구 과정로 198||||||||현대차블루핸즈 현대연산서비스|(연산동)|||160405
현대차블루핸즈|현대영등포서비스|||현대자동차서비스블루핸즈|0226753000|서울특별시 영등포구 경인로 780||||||||현대차블루핸즈 현대영등포서비스|(문래동1가)|||160405
현대차블루핸즈|현대원천서비스|||현대자동차서비스블루핸즈|031-2130004|경기도 수원시 영통구 삼성로268번길 28||||||||현대차블루핸즈 현대원천서비스|(원천동)|||160405
현대차블루핸즈|현대일산중부서비스|||현대자동차서비스블루핸즈|031-9779797|경기도 고양시 일산동구 고봉로 709||||||||현대차블루핸즈 현대일산중부서비스|(설문동)|||160405
현대차블루핸즈|삼천리써비스|||현대자동차서비스블루핸즈|054-3373005|경상북도 영천시 금호읍 금호로 338-32||마이티;중형트럭;대형트럭;카운티;중대형버스||||||현대차블루핸즈 삼천리써비스||||160405
현대차블루핸즈|서김해서비스|||현대자동차서비스블루핸즈|055-7241980|경상남도 김해시 주촌면 서부로 1474-11||||||||현대차블루핸즈 서김해서비스||||160405
현대차블루핸즈|오송서비스|||현대자동차서비스블루핸즈|043-2320880|충청북도 청주시 흥덕구 강내면 가로수로 485||||||||현대차블루핸즈 오송서비스||||160405
현대차블루핸즈|음성서비스|||현대자동차서비스블루핸즈|043-8831771|충청북도 음성군 금왕읍 무극로 145||마이티;중형트럭;카운티;쏠라티||||||현대차블루핸즈 음성서비스||||160405
현대차블루핸즈|증평서비스|||현대자동차서비스블루핸즈|043-8382044|충청북도 증평군 증평읍 두름로 113||||||||현대차블루핸즈 증평서비스||||160405
현대차블루핸즈|청도서비스|||현대자동차서비스블루핸즈|054-3738400|경상북도 청도군 화양읍 청려로 1798||마이티;중형트럭;카운티||||||현대차블루핸즈 청도서비스||||160405
현대차블루핸즈|청주상용서비스|||현대자동차서비스블루핸즈|043-2134085|충청북도 청주시 청원구 팔결로 67-26||||||||현대차블루핸즈 청주상용서비스|(오동동)|||160405
현대차블루핸즈|현대장수서비스|||현대자동차서비스블루핸즈|063353-8272|전라북도 장수군 계남면 장무로 155||||||||현대차블루핸즈 현대장수서비스||||160405
현대차블루핸즈|현대종합정비|||현대자동차서비스블루핸즈|052-2735600|울산광역시 남구 화합로 229||||||||현대차블루핸즈 현대종합정비|(삼산동)|||160405
현대차블루핸즈|현대종합정비공장|||현대자동차서비스블루핸즈|05485855555|경상북도 안동시 공단로 42||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 현대종합정비공장|(수상동)|||160405
현대차블루핸즈|현대중부서비스|||현대자동차서비스블루핸즈|053-9859600|대구광역시 동구 공항로 135||||||||현대차블루핸즈 현대중부서비스|(불로동)|||160405
현대차블루핸즈|현대하이카손해사정|||현대자동차서비스블루핸즈||서울특별시 송파구 송파대로 570||||||||현대차블루핸즈 현대하이카손해사정|3층 (신천동,타워730)|||160405
현대차블루핸즈|현풍점|||현대자동차서비스블루핸즈|053-6114040|대구광역시 달성군 현풍면 논공로 60||||||||현대차블루핸즈 현풍점||||160405
현대차블루핸즈|현풍현대서비스|||현대자동차서비스블루핸즈|053-6176767|대구광역시 달성군 현풍면 국가산단북로 360||||||||현대차블루핸즈 현풍현대서비스||||160405
현대차블루핸즈|호계남부점|||현대자동차서비스블루핸즈|031-4577788|경기도 안양시 동안구 흥안대로 153||||||||현대차블루핸즈 호계남부점|(호계동)|||160405
현대차블루핸즈|호계남부점|||현대자동차서비스블루핸즈|052-2958572|울산광역시 북구 동대로 50||||||||현대차블루핸즈 호계남부점|(호계동)|||160405
현대차블루핸즈|호계점|||현대자동차서비스블루핸즈|031-4588204|경기도 안양시 동안구 경수대로 697||||||||현대차블루핸즈 호계점|(호계동)|||160405
현대차블루핸즈|호매실점|||현대자동차서비스블루핸즈|031-2178204|경기도 수원시 권선구 칠보로113번길 16||||||||현대차블루핸즈 호매실점|(호매실동)|||160405
현대차블루핸즈|호성점|||현대자동차서비스블루핸즈|063246-8182|전라북도 전주시 덕진구 동부대로 802||||||||현대차블루핸즈 호성점|(호성동1가)|||160405
현대차블루핸즈|호암남부점|||현대자동차서비스블루핸즈|043-8449300|충청북도 충주시 원호암4길 26||||||||현대차블루핸즈 호암남부점|(호암동)|||160405
현대차블루핸즈|호원점/|||현대자동차서비스블루핸즈|031-8378205|경기도 의정부시 평화로 335||||||||현대차블루핸즈 호원점/||||160405
현대차블루핸즈|호평점|||현대자동차서비스블루핸즈|031-5118200|경기도 남양주시 늘을1로16번안길 9-20||||||||현대차블루핸즈 호평점|(호평동)|||160405
현대차블루핸즈|홍농점|||현대자동차서비스블루핸즈|061-3562825|전라남도 영광군 홍농읍 홍농로 437||||||||현대차블루핸즈 홍농점||||160405
현대차블루핸즈|홍제점|||현대자동차서비스블루핸즈|0260838200|서울특별시 서대문구 홍제내길 76||||||||현대차블루핸즈 홍제점||||160405
현대차블루핸즈|화곡남부점|||현대자동차서비스블루핸즈|0226048227|서울특별시 강서구 까치산로 165||||||||현대차블루핸즈 화곡남부점|(화곡동)|||160405
현대차블루핸즈|화도점|||현대자동차서비스블루핸즈|031-5940500|경기도 남양주시 화도읍 경춘로창벌1길 21||||||||현대차블루핸즈 화도점||||160405
현대차블루핸즈|화봉동부점|||현대자동차서비스블루핸즈|052-2871003|울산광역시 북구 상방로 18||||||||현대차블루핸즈 화봉동부점|(화봉동)|||160405
현대차블루핸즈|화북점|||현대자동차서비스블루핸즈|064-7227285|제주특별자치도 제주시 청풍남2길 3||||||||현대차블루핸즈 화북점|(화북일동)|||160405
현대차블루핸즈|화서점|||현대자동차서비스블루핸즈|031-2478204|경기도 수원시 팔달구 팔달로 151||||||||현대차블루핸즈 화서점|(화서1동)|||160405
현대차블루핸즈|화성상용서비스|||현대자동차서비스블루핸즈|03180581133|경기도 화성시 양감면 암소고개로 255-18||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 화성상용서비스||||160405
현대차블루핸즈|화순점|||현대자동차서비스블루핸즈|061-3758204|전라남도 화순군 화순읍 충의로 60||||||||현대차블루핸즈 화순점||||160405
현대차블루핸즈|화영공업점|||현대자동차서비스블루핸즈|02-22492148|서울특별시 성동구 자동차시장1길 94-25||||||||현대차블루핸즈 화영공업점|(용답동)|||160405
현대차블루핸즈|화원점|||현대자동차서비스블루핸즈|053-6388504|대구광역시 달성군 화원읍 비슬로 2408||||||||현대차블루핸즈 화원점||||160405
현대차블루핸즈|화장점|||현대자동차서비스블루핸즈|061-6855058|전라남도 여수시 화산로 99||||||||현대차블루핸즈 화장점|(화장동)|||160405
현대차블루핸즈|화전점|||현대자동차서비스블루핸즈|033-5528205|강원도 태백시 한성3주택길 1||||||||현대차블루핸즈 화전점|(화전동)|||160405
현대차블루핸즈|화정점|||현대자동차서비스블루핸즈|062383-3116|광주광역시 서구 화정로 80||||||||현대차블루핸즈 화정점|(화정동)|||160405
현대차블루핸즈|화정점|||현대자동차서비스블루핸즈|031-9785151|경기도 고양시 덕양구 화신로 258||||||||현대차블루핸즈 화정점|(화정동)|||160405
현대차블루핸즈|화천점|||현대자동차서비스블루핸즈|033442-0945|강원도 화천군 화천읍 상승로 115||||||||현대차블루핸즈 화천점||||160405
현대차블루핸즈|황등점|||현대자동차서비스블루핸즈|063856-8572|전라북도 익산시 황등면 황등로 14||||||||현대차블루핸즈 황등점||||160405
