##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@식신맛집
이태리공방||||식신맛집||인천 서구 청라루비로42번길 5-16|인천광역시 서구 청라동 175-5|||||||이태리공방||||
중국제과/담||||식신맛집||인천 중구 차이나타운로 39-1|인천광역시 중구 북성동3가 4-4|||||||중국제과 담||||
e99||||식신맛집||인천광역시 연수구 컨벤시아대로 116|인천광역시 연수구 송도동 22-21|||||||e99||||
물레방아||||식신맛집||인천광역시 동구 화수로 80-1|인천광역시 동구 화수동 35-28|||||||물레방아||||
양산박삼치||||식신맛집||인천광역시 중구 홍예문로 68번길 28|인천광역시 중구 전동 19-46|||||||양산박삼치||||
사곶냉면||||식신맛집||인천광역시 옹진군 사곶로122번길 54-19|인천광역시 옹진군 백령면 진촌리 528-1|||||||사곶냉면||||
기노스코||||식신맛집||인천광역시 연수구 아트센터대로 203|인천광역시 연수구 송도동 83|||||||기노스코||||
삼복호||||식신맛집||인천 강화군 길상면 해안남로619번길 24|인천광역시 강화군 길상면 선두리 1043-8|||||||삼복호||||
고을순대국||||식신맛집||인천 미추홀구 인주대로469번길 7|인천광역시 미추홀구 주안동 1533-18|||||||고을순대국||||
BURGEROOM181||||식신맛집||인천광역시 연수구 센트럴로 160|인천광역시 연수구 송도동 23-5|||||||BURGEROOM181||||
꾸이꾸이||||식신맛집||인천 부평구 부평대로17번길 3|인천광역시 부평구 부평동 549-80|||||||꾸이꾸이||||
서인반점||||식신맛집||인천 남동구 하촌서로 13|인천광역시 남동구 만수동 932-17|||||||서인반점||||
브레드톡||||식신맛집||인천 부평구 육동로 36|인천광역시 부평구 부평동 604-15|||||||브레드톡||||
아빠까바르||||식신맛집||인천 서구 중봉대로586번길 9-19|인천광역시 서구 청라동 162-19|||||||아빠까바르||||
정통분식||||식신맛집||인천 강화군 강화읍 동문안길21번길 11|인천광역시 강화군 강화읍 관청리 440|||||||정통분식||||
무안식당||||식신맛집||전라남도 무안군 면성2길 36|전라남도 무안군 무안읍 성내리 187-1|||||||무안식당||||
하얀집||||식신맛집||전남 나주시 금성관길 6-1|전라남도 나주시 중앙동 48-17|||||||하얀집||||
승달가든||||식신맛집||전남 무안군 무안읍 면성2길 27|전라남도 무안군 무안읍 성내리 141-5|||||||승달가든||||
대원식당||||식신맛집||전라남도 순천시 장천2길 30-29|전라남도 순천시 장천동 35-11|||||||대원식당||||
화월당||||식신맛집||전라남도 순천시 중앙로 90-1|전라남도 순천시 남내동 76|||||||화월당||||
로타리식당||||식신맛집||전라남도 여수시 서교3길 2-1|전라남도 여수시 서교동 459|||||||로타리식당||||
담양애꽃||||식신맛집||전라남도 담양군 죽향대로 723|전라남도 담양군 봉산면 기곡리 293-1|||||||담양애꽃|담양애꽃|||
여수낭만포차거리||||식신맛집||전라남도 여수시 이순신광장로 147|전라남도 여수시 중앙동 246-1|||||||여수낭만포차거리||||
장터식당||||식신맛집||전남 목포시 영산로40번길 23|전라남도 목포시 중동1가 1-17|||||||장터식당||||
코롬방제과||||식신맛집||전남 목포시 영산로75번길 7|전라남도 목포시 무안동 1-3|||||||코롬방제과||||
죽림원||||식신맛집||전라남도 담양군 가산길 358|전라남도 담양군 월산면 화방리 624-24|||||||죽림원||||
하당먹거리||||식신맛집||전남 목포시 장미로 95|전라남도 목포시 옥암동 1002-6|||||||하당먹거리||||
송이식당||||식신맛집|||전라남도 구례군 마산면 마산리 288|||||||송이식당||||
경도회관||||식신맛집||전라남도 여수시 대경도길 2-2|전라남도 여수시 경호동 621-3|||||||경도회관||||
지리산대통밥||||식신맛집||전남 구례군 마산면 화엄사로 325|전라남도 구례군 마산면 황전리 443-10|||||||지리산대통밥||||
월성소주코너||||식신맛집||전라남도 여수시 문수로 153|전라남도 여수시 문수동 82-1|||||||월성소주코너||||
인동주마을본점||||식신맛집||전라남도 목포시 복산길12번길 5|전라남도 목포시 옥암동 1041-7|||||||인동주마을본점||||
일번지식당||||식신맛집||전라남도 영광군 굴비로 37|전라남도 영광군 법성면 법성리 650-3|||||||일번지식당||||
영란횟집||||식신맛집||전남 목포시 번화로 42-1|전라남도 목포시 만호동 1-5|||||||영란횟집||||
건봉국밥||||식신맛집||전남 순천시 장평로 65|전라남도 순천시 인제동 371-1|||||||건봉국밥||||
청자골종가집||||식신맛집||전라남도 강진군 종합운동장길 106-11|전라남도 강진군 군동면 호계리 599-2|||||||청자골종가집||||
여수수산물특화시장||||식신맛집||전라남도 여수시 남산로 60-31|전라남도 여수시 남산동 4|||||||여수수산물특화시장|(주)여수수산물특화시장|||
독천식당||||식신맛집||전라남도 목포시 호남로64번길 3-1|전라남도 목포시 호남동 10-36|||||||독천식당||||
삼학집||||식신맛집||전남 여수시 오동도로 66|전라남도 여수시 수정동 173-6|||||||삼학집||||
약수닭집||||식신맛집||전라남도 여수시 구봉산길 77-8|전라남도 여수시 봉산동 907|||||||약수닭집||||
삼대광양불고기집||||식신맛집||전남 광양시 광양읍 서천1길 52|전라남도 광양시 광양읍 칠성리 959-11|||||||삼대광양불고기집||||
홍어1번지||||식신맛집||전라남도 나주시 영산3길 2-1|전라남도 나주시 영산동 254-1|||||||홍어1번지||||
서울회관||||식신맛집||전남 구례군 구례읍 봉성로 91-15|전라남도 구례군 구례읍 봉동리 456|||||||서울회관||||
풍성한집||||식신맛집||전남 영광군 법성면 법성포로3길 60|전라남도 영광군 법성면 법성리 1225-14|||||||풍성한집||||
덕인갈비||||식신맛집|||전라남도 담양군 담양읍 담주리 85-2|||||||덕인갈비||||
진일기사식당||||식신맛집||전남 순천시 승주읍 선암사길 48|전라남도 순천시 승주읍 신성리 1017|||||||진일기사식당||||
천일식당||||식신맛집|||전라남도 해남군 해남읍 읍내리 34-1|||||||천일식당||||
풍미통닭||||식신맛집||전라남도 순천시 성남뒷길 3|전라남도 순천시 장천동 19-16|||||||풍미통닭||||
금메달식당||||식신맛집||전남 목포시 후광대로143번길 8|전라남도 목포시 옥암동 1215-1|||||||금메달식당||||
벽오동||||식신맛집||전라남도 화순군 오성로 388|전라남도 화순군 화순읍 계소리 689-2|||||||벽오동||||
대대선창집||||식신맛집||전남 순천시 순천만길 542|전라남도 순천시 대대동 572-1|||||||대대선창집||||
일품||||식신맛집||전라남도 순천시 순천만길 668|전라남도 순천시 대대동 216-1|||||||일품||||
성내식당||||식신맛집||전라남도 해남군 명문길 19-1|전라남도 해남군 해남읍 수성리 200-4|||||||성내식당||||
순광식당||||식신맛집||전남 순천시 중앙5길 31|전라남도 순천시 장천동 225-1|||||||순광식당||||
조계산보리밥집||||식신맛집||전라남도 순천시 굴목재길 247|전라남도 순천시 송광면 장안리 522|||||||조계산보리밥집||||
슬로시티약초밥상||||식신맛집||전라남도 담양군 돌담길 102|전라남도 담양군 창평면 삼천리 141|||||||슬로시티약초밥상||||
원조창평시장국밥||||식신맛집||전라남도 담양군 의병로 131|전라남도 담양군 창평면 창평리 209-8|||||||원조창평시장국밥||||
덕인관||||식신맛집||전남 담양군 담양읍 죽향대로 1121|전라남도 담양군 담양읍 백동리 408-5|||||||덕인관||||
송현불고기||||식신맛집|||전라남도 나주시 대호동 311-33|||||||송현불고기||||
어촌마을횟집||||식신맛집||전라남도 여수시 신월5길 38|전라남도 여수시 신월동 120-21|||||||어촌마을횟집||||
달맞이흑두부||||식신맛집||전라남도 화순군 충의로 849|전라남도 화순군 동면 천덕리 480|||||||달맞이흑두부||||
부부식당||||식신맛집|||전라남도 구례군 구례읍 봉동리 298-34|||||||부부식당||||
황금성||||식신맛집||전라남도 순천시 장평로 26-1|전라남도 순천시 풍덕동 1277-10|||||||황금성||||
밀향기||||식신맛집||전남 영광군 영광읍 함영로 3448|전라남도 영광군 영광읍 녹사리 609-3|||||||밀향기||||
일성식당||||식신맛집|||전라남도 고흥군 영남면 금사리 863|||||||일성식당||||
7공주식당여천점||||식신맛집||전남 여수시 시청서3길 5-6|전라남도 여수시 학동 193-2|||||||7공주식당여천점||||
신흥장어||||식신맛집||전라남도 나주시 구진포로 58|전라남도 나주시 다시면 가운리 4-2|||||||신흥장어||||
덕인집||||식신맛집||전라남도 목포시 영산로73번길 1-1|전라남도 목포시 무안동 4-5|||||||덕인집||||
화랑식당||||식신맛집||전남 함평군 함평읍 시장길 96|전라남도 함평군 함평읍 기각리 982-34|||||||화랑식당||||
형제정육점식당||||식신맛집||전라남도 순천시 괴목길 16|전라남도 순천시 황전면 괴목리 40|||||||형제정육점식당||||
시내식당||||식신맛집||전남 광양시 광양읍 서천1길 38|전라남도 광양시 광양읍 칠성리 964-1|||||||시내식당||||
목리장어센터||||식신맛집||전남 강진군 강진읍 목리길 80|전라남도 강진군 강진읍 목리 31-1|||||||목리장어센터||||
신식당||||식신맛집||전남 담양군 담양읍 중앙로 95|전라남도 담양군 담양읍 담주리 75-1|||||||신식당||||
제일회식당||||식신맛집||전라남도 무안군 망운로 13|전라남도 무안군 망운면 목서리 174|||||||제일회식당|제일회식당|||
3대곰탕||||식신맛집||전라남도 장흥군 토요시장3길 16-2|전라남도 장흥군 장흥읍 예양리 137|||||||3대곰탕|다문화교류센터|||
색동두부집||||식신맛집|||전라남도 화순군 도곡면 원화리 41|||||||색동두부집||||
국일관||||식신맛집||전라남도 영광군 대하길4길 10|전라남도 영광군 영광읍 단주리 627-8|||||||국일관||||
진우네집국수||||식신맛집|||전라남도 담양군 담양읍 객사리 211-34|||||||진우네집국수||||
명지원||||식신맛집||전라남도 담양군 덕촌길 37|전라남도 담양군 고서면 고읍리 182-2|||||||명지원||||
통나무집||||식신맛집||전남 곡성군 죽곡면 대황강로 1598-19|전라남도 곡성군 죽곡면 하한리 946-5|||||||통나무집||||
평화식당||||식신맛집||전라남도 구례군 북교길 12|전라남도 구례군 구례읍 봉동리 296-1|||||||평화식당||||
양지쌈밥||||식신맛집||전남 순천시 금곡길 8|전라남도 순천시 행동 81-5|||||||양지쌈밥||||
당골식당||||식신맛집||전남 구례군 산동면 당골길 86-31|전라남도 구례군 산동면 좌사리 85|||||||당골식당||||
구백식당||||식신맛집||전라남도 여수시 여객선터미널길 18|전라남도 여수시 교동 678-15|||||||구백식당||||
홍길동선어회||||식신맛집||전남 목포시 비파로43번길 42-1|전라남도 목포시 상동 981-1|||||||홍길동선어회||||
섬진강고향집재첩국||||식신맛집||전남 광양시 다압면 원동길 70-21|전라남도 광양시 다압면 신원리 513-7|||||||섬진강고향집재첩국||||
대흥식당||||식신맛집|||전라남도 함평군 함평읍 기각리 982-25|||||||대흥식당||||
쌍암기사식당||||식신맛집|||전라남도 순천시 승주읍 서평리 444-1|||||||쌍암기사식당||||
용궁산장||||식신맛집|||전라남도 곡성군 죽곡면 하한리 946-3|||||||용궁산장||||
선유식당||||식신맛집||전남 함평군 함평읍 중앙길 54-13|전라남도 함평군 함평읍 기각리 261-16|||||||선유식당||||
둥지식당||||식신맛집||전남 강진군 강진읍 보은로3길 48-3|전라남도 강진군 강진읍 동성리 349-3|||||||둥지식당||||
한라대중음식점||||식신맛집|||전라남도 장흥군 장흥읍 예양리 149|||||||한라대중음식점||||
대한식당||||식신맛집||전남 광양시 광양읍 매일시장길 12-15|전라남도 광양시 광양읍 읍내리 251-4|||||||대한식당||||
동아식당||||식신맛집||전남 구례군 구례읍 봉동길 4-5|전라남도 구례군 구례읍 봉동리 238-3|||||||동아식당||||
도리포횟집||||식신맛집|||전라남도 무안군 해제면 송석리 1|||||||도리포횟집||||
산골식당||||식신맛집||전라남도 여수시 봉산1로 24|전라남도 여수시 봉산동 263-7|||||||산골식당||||
시골집||||식신맛집||전라남도 함평군 용천사길 102-8|전라남도 함평군 해보면 광암리 329|||||||시골집||||
영명식당||||식신맛집|||전라남도 영암군 학산면 독천리 184-1|||||||영명식당||||
한상근대통밥집||||식신맛집||전라남도 담양군 담장로 113|전라남도 담양군 월산면 화방리 428-10|||||||한상근대통밥집||||
금빈회관||||식신맛집||전남 순천시 장명4길 8|전라남도 순천시 장천동 47-8|||||||금빈회관||||
원조목화식당||||식신맛집||전남 구례군 구례읍 구례2길 33|전라남도 구례군 구례읍 봉동리 481-5|||||||원조목화식당||||
부부찹쌀도너츠||||식신맛집||전남 담양군 담양읍 메타프로방스1길 17|전라남도 담양군 담양읍 학동리 586-1|||||||부부찹쌀도너츠||||
두암식당||||식신맛집||전라남도 무안군 우명길 52|전라남도 무안군 몽탄면 사창리 697-2|||||||두암식당||||
장안식당||||식신맛집||전남 함평군 함평읍 시장길 49-5|전라남도 함평군 함평읍 기각리 982|||||||장안식당||||
새수궁가든||||식신맛집||전남 곡성군 죽곡면 섬진강로 1015-2|전라남도 곡성군 죽곡면 하한리 937|||||||새수궁가든||||
여수꿀빵사랑빵집||||식신맛집||전라남도 여수시 서교2길 2|전라남도 여수시 서교동 609|||||||여수꿀빵사랑빵집||||
오케이사슴목장가든||||식신맛집||전남 화순군 이서면 규봉로 887-72|전라남도 화순군 이서면 영평리 610|||||||오케이사슴목장가든||||
지민이네||||식신맛집||전남 목포시 청호로219번길 48-16|전라남도 목포시 산정동 1110-15|||||||지민이네||||
명희네음식점||||식신맛집||전남 장흥군 장흥읍 토요시장2길 3-12|전라남도 장흥군 장흥읍 예양리 195|||||||명희네음식점||||
구로횟집||||식신맛집||전라남도 무안군 구로길 25-12|전라남도 무안군 청계면 구로리 715-8|||||||구로횟집|구로횟집|||
