##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@세븐일레븐
세븐일레븐|양양설주점|128.621818|38.075033806|세븐일레븐||강원도 양양군 양양로 67-1||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 양양설주점||||90701
세븐일레븐|양양인구점|128.7613051|37.969211294|세븐일레븐||강원도 양양군 인구길 56-1||카페||||||세븐일레븐 양양인구점||||90701
세븐일레븐|양양터미널점|128.62595854|38.077369188|세븐일레븐||강원도 양양군 양양읍 양양로 23||카페;ATM||||||세븐일레븐 양양터미널점||||90701
세븐일레븐|양양하조대점|128.72381177|38.01954675|세븐일레븐||강원도 양양군 현북면 하조대1길 53||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 양양하조대점||||90701
세븐일레븐|양양현남점|128.76654217|37.959065068|세븐일레븐||강원도 양양군 현남면 동해대로 603||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 양양현남점||||90701
세븐일레븐|하조대해변점|128.72379821787695|38.020523444954215|세븐일레븐||강원도 양양군 현북면 하조대2길 48-45||||||||세븐일레븐 하조대해변점||||90701
세븐일레븐|영월덕포점|128.47602189|37.181141734|세븐일레븐||강원도 영월군 중앙로 122||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 영월덕포점||||90701
세븐일레븐|영월점|128.46600602|37.186098932|세븐일레븐||강원도 영월군 중앙1로 56||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 영월점||||90701
세븐일레븐|영월중동점|128.6139623|37.198244758|세븐일레븐|||강원도 영월군 중동면 연상리 50-3|카페||||||세븐일레븐 영월중동점||||90701
세븐일레븐|영월중앙시장점|128.47130802|37.182865374|세븐일레븐||강원도 영월군 제방안길 16-1||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 영월중앙시장점|102호|||90701
세븐일레븐|영월코아루점|128.4748785566|37.1730722254|세븐일레븐||강원도 영월군 영월읍 덕포하리2길 70||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 영월코아루점|상가동 101호|||90701
세븐일레븐|경동대문막기숙사점|127.79230338|37.264732152|세븐일레븐||강원도 원주시 견훤로 815||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 경동대문막기숙사점||||90701
세븐일레븐|남원주으뜸점|127.94907749|37.322389495|세븐일레븐||강원도 원주시 구곡길 10-21||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 남원주으뜸점|1층 (단구동)|||90701
세븐일레븐|단관에버빌점|127.95755464|37.32398624|세븐일레븐||강원도 원주시 단구로 360||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 단관에버빌점|단구동|||90701
세븐일레븐|문막엠프라자점|127.83109163|37.322030078|세븐일레븐||강원도 원주시 문막읍 왕건로 22||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 문막엠프라자점|302호|||90701
세븐일레븐|봉화산점|127.9292632|37.345936729|세븐일레븐||강원도 원주시 장미공원길 69||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 봉화산점|단계동|||90701
세븐일레븐|상지대양지점|127.93702903|37.369658153|세븐일레븐||강원도 원주시 우산로 70||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상지대양지점|우산동|||90701
세븐일레븐|상지대원룸점|127.93405987|37.367277788|세븐일레븐||강원도 원주시 북원로 2485번길 58||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상지대원룸점|우산동|||90701
세븐일레븐|상지영서대점|127.93481858|37.370198223|세븐일레븐||강원 원주시 우산동 상지대길 72||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 상지영서대점||||90701
세븐일레븐|신원주본점|127.93207273|37.346440808|세븐일레븐||강원도 원주시 장미공원길 27-5||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 신원주본점|단계동|||90701
세븐일레븐|원주개운대로점|127.95742748|37.341347701|세븐일레븐||강원도 원주시 행구로 13||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주개운대로점|1층 (개운동)|||90701
세븐일레븐|원주개운상지점|127.95963377|37.339495394|세븐일레븐||강원도 원주시 개운4길 28||카페||||||세븐일레븐 원주개운상지점|1층 (개운동)|||90701
세븐일레븐|원주건강보험공단점|127.98659839|37.324608973|세븐일레븐|||강원도 원주시 반곡동 1894-6|카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주건강보험공단점||||90701
세븐일레븐|원주공원점|127.96066782|37.320032646|세븐일레븐||강원도 원주시 단관길 137||카페;치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주공원점|관설동|||90701
세븐일레븐|원주관설원룸점|127.96082546|37.317173395|세븐일레븐||강원도 원주시 관설안길 25||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주관설원룸점|1층 (관설동)|||90701
세븐일레븐|원주관설점|127.96405648|37.319655497|세븐일레븐||강원도 원주시 나비허리길 144||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주관설점|관설동|||90701
세븐일레븐|원주관설중앙점|127.9624263|37.32027424|세븐일레븐||강원도 원주시 관설동 나비허리길 120-9||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주관설중앙점|1층|||90701
세븐일레븐|원주구곡점|127.94498975|37.323535851|세븐일레븐||강원도 원주시 남원로 442번길 50||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주구곡점|(단구동)|||90701
세븐일레븐|원주금대리점|127.99362715|37.290492382|세븐일레븐||강원도 원주시 치악로 1097||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주금대리점||||90701
세븐일레븐|원주기업도시점|127.87517651|37.373728822|세븐일레븐||강원도 원주시 지정면 신지정로 193||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주기업도시점||||90701
세븐일레븐|원주단계공원점|127.93204025|37.349655823|세븐일레븐|||강원도 원주시 단계동 813-8|스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주단계공원점||||90701
세븐일레븐|원주단계봉화산점|127.92905201|37.347480897|세븐일레븐||강원도 원주시 단계동 봉화로 34||||||||세븐일레븐 원주단계봉화산점||||90701
세븐일레븐|원주단계제일점|127.92687524|37.34777548|세븐일레븐||강원도 원주시 천사로 12||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주단계제일점|성우프라자 1층 108호|||90701
세븐일레븐|원주단계초교점|127.9357763970763|37.35969586057713|세븐일레븐||강원도 원주시 원문로100번길 40||카페;치킨;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주단계초교점|1층 101호 (단계동)|||90701
세븐일레븐|원주단구점|127.94929777|37.329855213|세븐일레븐||강원도 원주시 남원로 534번길 28||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주단구점|단구동|||90701
세븐일레븐|원주단구초교점|127.96566018|37.322612113|세븐일레븐|||강원 원주시 단구동 81-7|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주단구초교점||||90701
세븐일레븐|원주단구토지길점|127.95692016|37.321994759|세븐일레븐||강원도 원주시 단구동 토지길 31||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주단구토지길점|101|||90701
세븐일레븐|원주동신점|127.96836831|37.341283874|세븐일레븐||강원도 원주시 행구로 102||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주동신점|동신아파트상가동 101호,104호|||90701
세븐일레븐|원주만종점|127.9144907|37.361761653|세븐일레븐||강원도 원주시 원문로 400||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주만종점|1층|||90701
세븐일레븐|원주매지점|127.90908549|37.278168593|세븐일레븐||강원도 원주시 흥업면 세동길 54||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주매지점||||90701
세븐일레븐|원주명륜본점|127.95362909|37.341529749|세븐일레븐||강원도 원주시 남원로 657-1||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주명륜본점|명륜동|||90701
세븐일레븐|원주명륜원룸점|127.94553798|37.330191661|세븐일레븐||강원도 원주시 소방서길 11||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주명륜원룸점|1층|||90701
세븐일레븐|원주명륜으뜸점|127.94256258|37.326845664|세븐일레븐||강원도 원주시 남원로469번길 1-3||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주명륜으뜸점|(명륜동)|||90701
세븐일레븐|원주명륜점|127.9435423|37.329764302|세븐일레븐||강원도 원주시 한지공원길 24||||||||세븐일레븐 원주명륜점|명륜동|||90701
세븐일레븐|원주모아엘가점|127.99170826|37.332787999|세븐일레븐|||강원도 원주시 반곡동 상가동 5호 |카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주모아엘가점||||90701
세븐일레븐|원주무실주공점|127.92740998|37.335096037|세븐일레븐||강원도 원주시 시청로 92-1||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주무실주공점|상가동 102호 103호 (무실동)|||90701
세븐일레븐|원주문막건등점|127.82326055|37.315280405|세븐일레븐||강원도 원주시 문막읍 건등로 70||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주문막건등점||||90701
세븐일레븐|원주문막대로점|127.84470172|37.32642792|세븐일레븐||강원도 원주시 원문로 1423||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주문막대로점|제가동호|||90701
세븐일레븐|원주문막동화점|127.82928365|37.328749864|세븐일레븐||강원도 원주시 왕건로 99||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주문막동화점|상가동 1층 가호 (성우아파트)|||90701
세븐일레븐|원주문막점|127.81690549|37.307622612|세븐일레븐||강원도 원주시 문막읍 문막시장 1길 21||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주문막점||||90701
세븐일레븐|원주반곡부영점|127.97511912074084|37.32227865114851|세븐일레븐||강원도 원주시 배울로 49||||||||세븐일레븐 원주반곡부영점|상가동 1층 105호,106호 (반곡동,부영사랑으로 1단지 아파트)|||90701
세븐일레븐|원주반곡점|127.96856712|37.332160556|세븐일레븐||강원도 원주시 반곡길 121-8||카페;ATM||||||세븐일레븐 원주반곡점|101호 (반곡동)|||90701
세븐일레븐|원주반곡혁신점|127.9790094|37.326128024|세븐일레븐||강원도 원주시 봄마중길 16||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주반곡혁신점||||90701
세븐일레븐|원주법원점|127.9312648|37.33292498|세븐일레븐||강원도 원주시 봉바위길 3||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주법원점|1층|||90701
세븐일레븐|원주법조타운점|127.93099992|37.333770401|세븐일레븐||강원도 원주시 능라동길 63||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주법조타운점|1층 105호|||90701
세븐일레븐|원주부론점|127.74985062|37.209051372|세븐일레븐||강원도 원주시 법천시장길 37||카페;베이커리;치킨;ATM||||||세븐일레븐 원주부론점||||90701
세븐일레븐|원주사제거장점|127.88759891|37.332644356|세븐일레븐||강원도 원주시 사제로 483||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주사제거장점|거장아파트 상가동 1층 101,102호|||90701
세븐일레븐|원주상지대점|127.93345607|37.366651859|세븐일레븐||강원도 원주시 북원로 2475번길 86-5||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주상지대점|(우산동)|||90701
세븐일레븐|원주서곡점|127.94159491|37.321631171|세븐일레븐||강원도 원주시 매봉길 2||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주서곡점||||90701
세븐일레븐|원주선아점|127.95939172|37.330047694|세븐일레븐||강원도 원주시 치악로 1648||카페;베이커리;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주선아점|선아아파트 1층|||90701
세븐일레븐|원주성일점|127.95234105|37.3195954|세븐일레븐||강원도 원주시 단구로 418||카페;베이커리;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주성일점|상가동 1층 104호 (단구동,성일아파트)|||90701
세븐일레븐|원주성지병원점|127.9542484|37.34552518|세븐일레븐||강원도 원주시 원일로 22||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 원주성지병원점|인동|||90701
세븐일레븐|원주신림점|128.07782654|37.230098536|세븐일레븐||강원도 원주시 신림면 치악로 39||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주신림점||||90701
세븐일레븐|원주에버빌점|127.95144613|37.323419236|세븐일레븐||강원도 원주시 늘품로 36||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주에버빌점|단구동,현진에버빌2차 상가 101|||90701
세븐일레븐|원주영진점|127.9462187|37.35279405|세븐일레븐|||강원 원주시 학성동 238-2|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 원주영진점||||90701
세븐일레븐|원주우산제일점|127.94026757|37.366471763|세븐일레븐||강원도 원주시 북원로 2487||카페;ATM||||||세븐일레븐 원주우산제일점|1층 (우산동)|||90701
