##번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|SINCE|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|TELNUM|AREA|소재지우편번호|ADDR|NEWADDR|도로명우편번호|NAME|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|X|Y|위생업태명|건물지상층수|건물지하층수|사용시작지상층|사용끝지상층|사용시작지하층|사용끝지하층|한실수|양실수|욕실수|발한실여부|의자수|조건부허가신고사유|조건부허가시작일자|조건부허가종료일자|건물소유구분명|세탁기수|여성종사자수|남성종사자수|회수건조수|침대수|다중이용업소여부|MTYPE@@TAXBATH
12508|목욕장업|11_44_01_P|4680000|4680000-202-1964-00001|19640609||01|영업/정상|01|영업|||||063085403193|408.00|570991|전라북도 익산시 창인동1가 181번지 |전라북도 익산시 익산대로20길 40 (창인동1가)|54594|온성탕|20140115114140|I|2018-08-31 23:59:59.0|공동탕업|195614.758894       |271258.252789       |||||||||||||||||||||||찜질방
12509|목욕장업|11_44_01_P|4680000|4680000-202-2002-00003|20021220||01|영업/정상|01|영업|||||063 8335723|3,012.85|570982|전라북도 익산시 영등동 773-18번지 |전라북도 익산시 무왕로16길 39 (영등동)|54641|해송사우나|20150729150652|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|197878.900099       |272731.425566       |||||||||||||||||||||||찜질방
12510|목욕장업|11_44_01_P|4680000|4680000-202-2003-00004|20030922||01|영업/정상|01|영업|||||063 8532721|3,754.85|570985|전라북도 익산시 인화동2가 55-13번지 |전라북도 익산시 주현로 10 (인화동2가)|54605|익산스파랜드사우나|20150729150746|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|195901.272092       |270096.701399       |||||||||||||||||||||||찜질방
12511|목욕장업|11_44_01_P|4680000|4680000-202-1984-00001|19841011||01|영업/정상|01|영업|||||063 842 5433|204.00|570976|전라북도 익산시 신동 815-2번지 |전라북도 익산시 인북로62길 26-1 (신동)|54635|신동목욕탕|20080205113927|I|2018-08-31 23:59:59.0|공동탕업|196674.590775       |273055.549844       |||||||||||||||||||||||찜질방
12512|목욕장업|11_44_01_P|4680000|4680000-202-1989-00005|19891120||01|영업/정상|01|영업|||||063086201317|206.00|570800|전라북도 익산시 함열읍 545-22번지 |전라북도 익산시 함열읍 와리1길 3|54511|신태양장목욕탕|20130621103153|I|2018-08-31 23:59:59.0|공동탕업|196119.823937       |286641.260713       |||||||||||||||||||||||찜질방
12513|목욕장업|11_44_01_P|4680000|4680000-202-2007-00004|20071106||01|영업/정상|01|영업|||||063 837 6800|1,150.00|570967|전라북도 익산시 모현동1가 268-8번지 |전라북도 익산시 고현로7길 10 (모현동1가)|54659|모현 스파랜드|20170731091255|I|2018-08-31 23:59:59.0|공동탕업|194750.866891       |271775.98175        |||||||||||||||||||||||찜질방
12514|목욕장업|11_44_01_P|4680000|4680000-202-2012-00002|20121218||01|영업/정상|01|영업|||||063 832 2700|669.80|570982|전라북도 익산시 영등동 824-5번지 |전라북도 익산시 하나로 455 (영등동)|54546|크리스탈사우나|20150223114534|I|2018-08-31 23:59:59.0|공동탕업|198195.852804       |273398.643994       |||||||||||||||||||||||찜질방
12515|목욕장업|11_44_01_P|4680000|4680000-202-2012-00001|20120508||01|영업/정상|01|영업||||||783.79|570803|전라북도 익산시 함열읍 와리 251-2번지 |전라북도 익산시 함열읍 와리길 36|54511|천수사우나|20120508174114|I|2018-08-31 23:59:59.0|목욕장업 기타|196516.14578        |286589.807521       |||||||||||||||||||||||찜질방
12516|목욕장업|11_44_01_P|4680000|4680000-202-2008-00001|20080422||01|영업/정상|01|영업|||||063 852 1300|1,923.54|570121|전라북도 익산시 중앙동1가 13번지 (1,2,4,5층) |전라북도 익산시 익산대로 150-6|54601|중앙사우나|20111222142327|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|195184.331088       |271008.725916       |||||||||||||||||||||||찜질방
12517|목욕장업|11_44_01_P|4680000|4680000-202-1995-00002|19951227||01|영업/정상|01|영업|||||063083101224|602.00|570973|전라북도 익산시 부송동 780-781번지 |전라북도 익산시 무왕로22길 17-1 (부송동)|54562|그린목욕탕|20131217165232|I|2018-08-31 23:59:59.0|공동탕업|198776.128217       |273055.844894       |||||||||||||||||||||||찜질방
12518|목욕장업|11_44_01_P|4680000|4680000-202-1990-00004|19901117||01|영업/정상|01|영업|||||063085301157|407.00|570956|전라북도 익산시 남중동 375-220번지 |전라북도 익산시 동서로 216 (남중동)|54619|목화장목욕탕|20131217163036|I|2018-08-31 23:59:59.0|공동탕업|196132.193962       |272572.615419       |||||||||||||||||||||||찜질방
12519|목욕장업|11_44_01_P|4680000|4680000-202-1987-00003|19871127||01|영업/정상|01|영업|||||0630836 7222|335.00|570912|전라북도 익산시 금마면 동고도리 789-1번지 |전라북도 익산시 금마면 미륵사지로3길 17|54572|마한목욕탕|20131217162411|I|2018-08-31 23:59:59.0|공동탕업|204788.755652       |276750.602591       |||||||||||||||||||||||찜질방
12520|목욕장업|11_44_01_P|4680000|4680000-202-1972-00003|19720226||01|영업/정상|01|영업|||||063 862 0656|189.00|570804|전라북도 익산시 함열읍 와리 565-5번지 |전라북도 익산시 함열읍 와리길 7-10|54511|온천목욕탕|20131209112359|I|2018-08-31 23:59:59.0|공동탕업|196248.319179       |286617.851252       |||||||||||||||||||||||찜질방
12521|목욕장업|11_44_01_P|4680000|4680000-202-1991-00004|19910312||01|영업/정상|01|영업|||||063085402078|332.38|570210|전라북도 익산시 어양동 601-2번지 .10 |전라북도 익산시 동서로45길 41-21 (어양동,.10)|54640|천인목욕탕|20020108000000|I|2018-08-31 23:59:59.0|공동탕업|198142.1676         |272490.139016       |||||||||||||||||||||||찜질방
12522|목욕장업|11_44_01_P|4680000|4680000-202-1980-00001|19800915||01|영업/정상|01|영업|||||063085303131|174.67|570962|전라북도 익산시 마동 153-38번지 |전라북도 익산시 선화로 320 (마동)|54626|삼일목욕탕|20181024095629|U|2018-10-26 02:37:30.0|공동탕업|196803.290894       |271687.756272       |||||||||||||||||||||||찜질방
12523|목욕장업|11_44_01_P|4680000|4680000-202-1992-00003|19921222||01|영업/정상|01|영업|||||063832 5420|258.00|570912|전라북도 익산시 금마면 동고도리 863-5번지 |전라북도 익산시 금마면 금마2길 5|54572|금강목욕탕|20131217162616|I|2018-08-31 23:59:59.0|공동탕업|204679.85467        |276708.38137        |||||||||||||||||||||||찜질방
12524|목욕장업|11_44_01_P|4680000|4680000-202-2007-00002|20070508||01|영업/정상|01|영업|||||063 8339137|208.50|570973|전라북도 익산시 부송동 710-15번지 |전라북도 익산시 무왕로22길 17-1 (부송동)|54562|용궁한증막|20150729151814|I|2018-08-31 23:59:59.0|한증막업|198811.628208       |273283.874543       |||||||||||||||||||||||찜질방
12525|목욕장업|11_44_01_P|4680000|4680000-202-2011-00001|20110808||01|영업/정상|01|영업||||||325.92|570966|전라북도 익산시 모현동1가 122-1번지 |전라북도 익산시 선화로23길 20 (모현동1가)|54656|고현사우나|20110808093911|I|2018-08-31 23:59:59.0|목욕장업 기타|195157.929107       |272116.476328       |||||||||||||||||||||||찜질방
12526|목욕장업|11_44_01_P|4680000|4680000-202-1985-00001|19850830||01|영업/정상|01|영업|||||0630 8511386|174.00|570955|전라북도 익산시 남중동 232-6번지 |전라북도 익산시 선화로31길 6 (남중동)|54618|신일목욕탕|20180319161755|I|2018-08-31 23:59:59.0|공동탕업|195626.872337       |271863.370536       |||||||||||||||||||||||찜질방
12527|목욕장업|11_44_01_P|4680000|4680000-202-2009-00001|20091210||01|영업/정상|01|영업|||||063 838 9100|612.36|570972|전라북도 익산시 부송동 157-121번지 외49필(주민편익시설2동) |전라북도 익산시 선화로 823 (부송동,외49필(주민편익시설2동))|54548|익산문화체육센터|20131218150952|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|199768.706167       |274287.769936       |||||||||||||||||||||||찜질방
12528|목욕장업|11_44_01_P|4680000|4680000-202-2004-00002|20041101||01|영업/정상|01|영업|||||063 8361221|363.00|570911|전라북도 익산시 금마면 용순리 175번지 |전라북도 익산시 금마면 용순신기길 44-37|54574|미륵산 온천 목욕탕|20131218150938|I|2018-08-31 23:59:59.0|공동탕업|203174.21202900000  |279365.40154000000  |||||||||||||||||||||||찜질방
12529|목욕장업|11_44_01_P|4680000|4680000-202-1994-00004|19940125||01|영업/정상|01|영업|||||0630291 5000|835.00|570945|전라북도 익산시 왕궁면 온수리 594-2번지 |전라북도 익산시 왕궁면 온천길 38|54578|(주)왕궁온천|20131217170024|I|2018-08-31 23:59:59.0|공동탕업|205154.111052       |269320.732559       |||||||||||||||||||||||찜질방
12530|목욕장업|11_44_01_P|4680000|4680000-202-1991-00005|19910204||01|영업/정상|01|영업|||||063  8536202|346.00|570964|전라북도 익산시 마동 370-2번지 |전라북도 익산시 서동로18길 80 (마동)|54613|황실목욕탕|20100716092539|I|2018-08-31 23:59:59.0|공동탕업|196939.862819       |270552.662114       |||||||||||||||||||||||찜질방
12531|목욕장업|11_44_01_P|4680000|4680000-202-1978-00001|19780909||01|영업/정상|01|영업|||||063  8523625|300.00|570980|전라북도 익산시 영등동 543-69번지 |전라북도 익산시 인북로32길 65-2 (영등동)|54624|건강탕|20100716092811|I|2018-08-31 23:59:59.0|공동탕업|196673.97987        |271916.548169       |||||||||||||||||||||||찜질방
12532|목욕장업|11_44_01_P|4680000|4680000-202-2003-00003|20030225||01|영업/정상|01|영업|||||063 856 1441|.00|570814|전라북도 익산시 황등면 황등리 921-19번지 |전라북도 익산시 황등면 황등8길 8|54533|대성탕|20090313140753|I|2018-08-31 23:59:59.0|공동탕업|194851.123966       |278270.710511       |||||||||||||||||||||||찜질방
12533|목욕장업|11_44_01_P|4680000|4680000-202-2005-00002|20051018||01|영업/정상|01|영업|||||063 8625678|781.43|570832|전라북도 익산시 웅포면 제성리 501-5번지 |전라북도 익산시 웅포면 매곡길 13|54500|웅포대교 건강 찜질방|20150729151905|I|2018-08-31 23:59:59.0|찜질시설서비스영업|190131.391275       |290944.532896       |||||||||||||||||||||||찜질방
12534|목욕장업|11_44_01_P|4680000|4680000-202-1998-00002|19980401||01|영업/정상|01|영업|||||063085702839|708.00|570970|전라북도 익산시 모현동2가 61-8번지 |전라북도 익산시 동서로 116 (모현동2가)|54655|배산목욕탕|20131217164116|I|2018-08-31 23:59:59.0|공동탕업|195183.538296       |272798.202022       |||||||||||||||||||||||찜질방
12535|목욕장업|11_44_01_P|4680000|4680000-202-2005-00004|20051215||01|영업/정상|01|영업|||||063 8349230|234.69|570913|전라북도 익산시 금마면 서고도리 480-34번지 |전라북도 익산시 금마면 지아골길 37|54573|토성황토방|20051215000000|I|2018-08-31 23:59:59.0|공동탕업|203659.621472       |276131.938605       |||||||||||||||||||||||찜질방
12536|목욕장업|11_44_01_P|4680000|4680000-202-1999-00001|19990114||01|영업/정상|01|영업|||||063083405999|660.00|570982|전라북도 익산시 영등동 821번지 |전라북도 익산시 고봉로34길 43 (영등동)|54544|제일대중목욕탕|20131217165748|I|2018-08-31 23:59:59.0|공동탕업|197663.500809       |273414.038396       |||||||||||||||||||||||찜질방
12537|목욕장업|11_44_01_P|4680000|4680000-202-2000-00001|20000106||01|영업/정상|01|영업|||||063083506194|1.00|570210|전라북도 익산시 어양동 639-3번지 |전라북도 익산시 하나로9길 26 (어양동)|54639|부영목욕탕|20131217165445|I|2018-08-31 23:59:59.0|공동탕업|198043.287444       |273086.086034       |||||||||||||||||||||||찜질방
12538|목욕장업|11_44_01_P|4680000|4680000-202-2006-00002|20060510||01|영업/정상|01|영업|||||063 831 8889|2,245.69|570330|전라북도 익산시 석암동 78-1번지 외8필지(동소 78-2,78-3,78-4,78-5,78-6,78-7,78-8,56-3) |전라북도 익산시 석암로 207-1 (석암동,외8필지(동소 78-2,78-3,78-4,78-5,78-6,78-7,78-8,56-3))|54589|익산온천랜드|20080818175049|I|2018-08-31 23:59:59.0|공동탕업|201216.992427       |271110.784295       |||||||||||||||||||||||찜질방
12539|목욕장업|11_44_01_P|4680000|4680000-202-2006-00004|20060620||01|영업/정상|01|영업|||||063 8551144|494.00|570958|전라북도 익산시 동산동 88-12번지 |전라북도 익산시 동천로 71 (동산동)|54612|동산황토한증막|20150729150955|I|2018-08-31 23:59:59.0|한증막업|197317.49792        |269939.064816       |||||||||||||||||||||||찜질방
12540|목욕장업|11_44_01_P|4680000|4680000-202-2003-00006|20031104||01|영업/정상|01|영업|||||063 8620073|149.35|570801|전라북도 익산시 함열읍 남당리 643-17번지 |전라북도 익산시 함열읍 함열중앙로 101|54510|백제산소사우나|20180821090523|I|2018-08-31 23:59:59.0|공동탕업|197088.664278       |286309.518176       |||||||||||||||||||||||찜질방
12541|목욕장업|11_44_01_P|4680000|4680000-202-2006-00003|20060510||01|영업/정상|01|영업|||||063 8357448|126.00|570911|전라북도 익산시 금마면 기양리 203번지 |전라북도 익산시 금마면 기양제길 41|54574|별장한증막|20180611144658|I|2018-08-31 23:59:59.0|한증막업|202062.621459       |280111.642202       |||||||||||||||||||||||찜질방
12542|목욕장업|11_44_01_P|4680000|4680000-202-1991-00002|19910710||01|영업/정상|01|영업|||||063  8531512|251.00|570955|전라북도 익산시 남중동 285-5번지 |전라북도 익산시 선화로31길 48-1 (남중동)|54620|남중목욕탕|20180116124221|I|2018-08-31 23:59:59.0|공동탕업|195907.041636       |272183.680354       |||||||||||||||||||||||찜질방
12543|목욕장업|11_44_01_P|4680000|4680000-202-2017-00001|20171207||01|영업/정상|01|영업|||||063 853 5119|305.00|570958|전라북도 익산시 동산동 300-1번지 동산목욕탕 |전라북도 익산시 서동로12길 11-61, 2.3층 (동산동)|54608|동산목욕탕|20171207142836|I|2018-08-31 23:59:59.0|공동탕업|196791.131215       |270300.296816       |||||||||||||||||||||||찜질방
12544|목욕장업|11_44_01_P|4680000|4680000-202-2016-00001|20160309||01|영업/정상|01|영업|||||063 843 2200|534.00|570010|전라북도 익산시 평화동 329-2번지 (주)그랜드팰리스호텔3층 301호|전라북도 익산시 목천로1길 9, 3층 301호 (평화동)|54674|그랜드사우나|20170913150955|I|2018-08-31 23:59:59.0|목욕장업 기타|194948.767165       |270005.822265       |||||||||||||||||||||||찜질방
12545|목욕장업|11_44_01_P|4680000|4680000-202-2007-00003|20071029||01|영업/정상|01|영업|||||063 851 3006|543.03|570976|전라북도 익산시 신동 800-4번지 |전라북도 익산시 동서로19길 67-1, 601호 (신동)|54650|파일론사우나|20170822143330|I|2018-08-31 23:59:59.0|공동탕업|196085.994857       |273330.050796       |||||||||||||||||||||||찜질방
12546|목욕장업|11_44_01_P|4680000|4680000-202-2001-00004|20011109||01|영업/정상|01|영업|||||063 8358234|644.50|570360|전라북도 익산시 부송동 1109-4번지 |전라북도 익산시 부송로14길 3 (부송동)|54555|부송제일사우나탕|20170331115043|I|2018-08-31 23:59:59.0|공동탕업|199054.278411       |273429.964524       |||||||||||||||||||||||찜질방
12612|목욕장업|11_44_01_P|4690000|4690000-202-2018-00001|20181231||01|영업/정상|01|영업||||||337.00|580863|전라북도 정읍시 고부면 신중리 305-18번지 |전라북도 정읍시 고부면 덕신강길 148-4|56152|정화네 불한증막|20181231172227|I|2019-01-02 02:20:35.0|한증막업|178323.321486       |233540.936863       |한증막업|0|0|1|1|||0|0|0|N|0|||||0|0|0|0|0|Y|찜질방
12636|목욕장업|11_44_01_P|4690000|4690000-202-2008-00001|20080114||01|영업/정상|01|영업|||||063 5443339|117.02|580911|전라북도 정읍시 감곡면 통석리 57번지 |전라북도 정읍시 감곡면 통사1길 54|56111|참솔황토한증막|20181127172500|U|2018-11-29 02:40:00.0|한증막업|198583.582588       |244236.352599       |한증막업|1|0|||||0|0|0|Y|0|||||0|||||N|찜질방
12637|목욕장업|11_44_01_P|4690000|4690000-202-2009-00002|20090915||01|영업/정상|01|영업|||||571 8878|83.65|580903|전라북도 정읍시 신태인읍 신덕리 452-1번지 |전라북도 정읍시 신태인읍 고산1길 2|56101|소나무불한증막|20190207143620|U|2019-02-09 02:40:00.0|찜질시설서비스영업|186412.13784        |245591.496337       |찜질시설서비스영업|1|0|0|0|0|0|0|0|0|Y|0|||||0|||0|0|N|찜질방
12638|목욕장업|11_44_01_P|4690000|4690000-202-1971-00015|19960229||01|영업/정상|01|영업|||||063 5377799|558.96|580800|전라북도 정읍시 상동 315-21번지 |전라북도 정읍시 상동중앙로 55 (상동)|56189|현대대중목욕탕|20090715155657|I|2018-08-31 23:59:59.0|공동탕업|187997.511236       |229108.019734       |공동탕업|2|||||||||N|||||||||||N|찜질방
12639|목욕장업|11_44_01_P|4690000|4690000-202-1971-00012|19950221||01|영업/정상|01|영업|||||063 5333855|1,021.52|580807|전라북도 정읍시 연지동 350-14번지 |전라북도 정읍시 명덕로 65-11 (연지동)|56159|하와이 목욕탕|20120518153047|I|2018-08-31 23:59:59.0|공동탕업|185978.052413       |230833.563234       |공동탕업|2|||||||||N|||||||||||N|찜질방
12640|목욕장업|11_44_01_P|4690000|4690000-202-2005-00001|20051006||01|영업/정상|01|영업|||||063 5361140|278.40|580210|전라북도 정읍시 부전동 95번지 |전라북도 정읍시 운암길 43 (부전동)|56198|허브건강센타|20181127114106|U|2018-11-29 02:40:00.0|찜질시설서비스영업|193744.626414       |225761.853679       |찜질시설서비스영업||||||||||N|||||||||||N|찜질방
